content,group,title,title_digist,update_date
https://www.douban.com/group/topic/129761749/,杭州租房,西湖区 古墩路 城市心境 单间出租 ,西湖区 古墩路 城市心境 单间出租 ,2018-12-17
https://www.douban.com/group/topic/129745259/,杭州租房,康乐新村，找室友，朝南25㎡大卧室 1550/月,康乐新村，找室友，朝南25㎡大卧室 1550/月,2018-12-17
https://www.douban.com/group/topic/144016709/,深圳求租房,一号线桃园站天虹商场附近，中卧出租,一号线桃园站天虹商场附近，中卧出租,2019-06-24
https://www.douban.com/group/topic/143879796/,深圳租房团,[已转] 南山学府路常兴花园次卧1790,[已转] 南山学府路常兴花园次卧1790,2019-06-22
https://www.douban.com/group/topic/150903545/,深圳租房-南山租房...,[诚招租客】950起 11号线南山地铁站旁，出行便利，配套齐全，环境舒适,[诚招租客】950起 11号线南山地铁站旁，出行便利，...,2019-08-28
https://www.douban.com/group/topic/161303239/,深圳求室友（求租房）,南山荔苑小区招租1800拎包入住,南山荔苑小区招租1800拎包入住,2019-12-20
https://www.douban.com/group/topic/161297775/,深圳租房,【已出租】南山区|荔苑小区 主卧出租 接受情侣或者妹纸,【已出租】南山区|荔苑小区 主卧出租 接受情侣或者...,2019-12-20
https://www.douban.com/group/topic/166637170/,深圳求室友（求租房）,【南山区中心】紧邻11号线地铁站，近后海/科技园，简约风格，转租无中介，5500/月,【南山区中心】紧邻11号线地铁站，近后海/科技园，...,03-04
https://www.douban.com/group/topic/166636379/,深圳求室友（求租房）,【南山中心区】转租无中介，拎包入住，近后海/科技园，精装修，5500/月,【南山中心区】转租无中介，拎包入住，近后海/科技...,03-04
https://www.douban.com/group/topic/166634702/,深圳市南山区租房找房,南山蛇口南水小区大单间4200,南山蛇口南水小区大单间4200,03-04
https://www.douban.com/group/topic/166633791/,【宝安】深圳租房合租,南山蛇口市场单间独卫2288,南山蛇口市场单间独卫2288,03-04
https://www.douban.com/group/topic/166623222/,深圳租房,【次卧转租，限女生】价格1975，可步行至腾大，房子住着非常舒服,【次卧转租，限女生】价格1975，可步行至腾大，房...,03-04
https://www.douban.com/group/topic/158209801/,深圳租房-南山租房...,【南山地铁站】转租 学府路荔苑小区,【南山地铁站】转租 学府路荔苑小区,2019-11-16
https://www.douban.com/group/topic/157956691/,深圳南山租房,【个人转租】大新、南山站双地铁，大陆庄园电梯，主卧独卫，2650/月，可情侣，租期到6月,【个人转租】大新、南山站双地铁，大陆庄园电梯，...,2019-11-14
https://www.douban.com/group/topic/145077149/,宝安租房-深圳宝安...,【整租】【一号线大新地铁站】附近 华府苑小区90+平方 三室一厅整租 房东直租：5500/月,【整租】【一号线大新地铁站】附近 华府苑小区90+...,2019-07-06
https://www.douban.com/group/topic/145076415/,深圳南山租房,【整租】大新地铁站附近 华府苑小区90+平方 三室一厅整租 房东直租：5500/月,【整租】大新地铁站附近 华府苑小区90+平方 三室一...,2019-07-06
https://www.douban.com/group/topic/129386672/,杭州租房,西湖区 古墩路 城市心境 单间出租 西湖区 古墩路 城市心境 单间出租,西湖区 古墩路 城市心境 单间出租 西湖区 古墩路 ...,2018-12-10
https://www.douban.com/group/topic/143454060/,深圳租房,已预订【个人转租】南山马家龙 南头 Loft公寓单间带独卫转租，近科技园/科兴/研祥/腾讯，租金1700+管理费80,已预订【个人转租】南山马家龙 南头 Loft公寓单间...,2019-06-17
https://www.douban.com/group/topic/150899866/,深圳南山租房团,11号线 南山站旁  仓前锦福苑小区 招租客，床位合租 价格便宜 环境舒适 配套齐全 ,11号线 南山站旁  仓前锦福苑小区 招租客，床位合...,2019-08-28
https://www.douban.com/group/topic/150529572/,深圳南山租房,仓前锦福苑三房两厅 80平 7500,仓前锦福苑三房两厅 80平 7500,2019-08-25
https://www.douban.com/group/topic/161276732/,深圳租房-南山租房...,蛇口沃尔玛附近、美年广场旁全新单间出租,蛇口沃尔玛附近、美年广场旁全新单间出租,2019-12-20
https://www.douban.com/group/topic/166600532/,福田租房|深圳福田...,2/9号线景田地铁口， 三房一厅，次卧转租，限女生（1600）,2/9号线景田地铁口， 三房一厅，次卧转租，限女生...,03-04
https://www.douban.com/group/topic/166599135/,深圳租房-南山租房...," 
【南山地铁站】地铁口可做饭带独卫单间整租1800，押一付一"," 
【南山地铁站】地铁口可做饭带独卫单间整租1800...",03-04
https://www.douban.com/group/topic/150259600/,深圳租房团,桃园，南山，大新地铁站合租，仓前锦福苑,桃园，南山，大新地铁站合租，仓前锦福苑,2019-08-22
https://www.douban.com/group/topic/150237492/,深圳南山个人租房...,1-11号线双地铁，仓前锦福苑，120平三房，租金8500，精装，吃喝玩乐齐全,1-11号线双地铁，仓前锦福苑，120平三房，租金8500...,2019-08-22
https://www.douban.com/group/topic/166599012/,深圳南山租房团,【南山地铁站】地铁口5分钟，可做饭带独卫单间整租1800，押一付一,【南山地铁站】地铁口5分钟，可做饭带独卫单间整租...,03-04
https://www.douban.com/group/topic/166580556/,深圳租房-龙华租房...,【上塘阳光大单间转租】房租930元，带家电转让，疫情稍微缓和了物业才让搬进来,【上塘阳光大单间转租】房租930元，带家电转让，疫...,03-04
https://www.douban.com/group/topic/166580534/,深圳租房易,【上塘阳光大单间转租】房租930元，带家电转让,【上塘阳光大单间转租】房租930元，带家电转让,03-04
https://www.douban.com/group/topic/157742427/,深圳租房,【房子已转】深圳1号线大新&11号线南山双地铁大单间小区房转租1800/月,【房子已转】深圳1号线大新&11号线南山双地铁大单...,2019-11-12
https://www.douban.com/group/topic/157567171/,深圳租房-南山租房...,南山大新桃园地铁口 【大陆庄园复式次卧1700】，近科技园，海岸城，后海，蛇口（已租出）,南山大新桃园地铁口 【大陆庄园复式次卧1700】，近...,2019-11-10
https://www.douban.com/group/topic/157524445/,深圳租房-南山租房...,【短租出租】【南山一室一厅一厨一卫2550】好房短租，性价比高，生活交通方便,【短租出租】【南山一室一厅一厨一卫2550】好房短...,2019-11-09
https://www.douban.com/group/topic/157394378/,深圳租房,大新地铁口✨  大陆庄园 10平超大单间 2100元 个人急转 押一付一 近腾讯深大科技园高新园,大新地铁口✨  大陆庄园 10平超大单间 2100元 个...,2019-11-08
https://www.douban.com/group/topic/157389875/,深圳租房-南山租房...,大新地铁口  大陆庄园 23平超大单间 大飘窗 采光好 2700元 个人急转 押一付一 近腾讯深大科技园高新园,大新地铁口  大陆庄园 23平超大单间 大飘窗 采光好...,2019-11-08
https://www.douban.com/group/topic/143428277/,深圳租房-南山租房...,【个人转租】南山马家龙 南头 Loft公寓单间带独卫转租，近科技园/科兴/研祥/腾讯，租金1700+管理费80,【个人转租】南山马家龙 南头 Loft公寓单间带独卫...,2019-06-17
https://www.douban.com/group/topic/166580460/,深圳租房,【上塘阳光大单间转租】房租930元，带家电转让   ,【上塘阳光大单间转租】房租930元，带家电转让   ,03-04
https://www.douban.com/group/topic/166577684/,深圳南山租房,南山南头 两房一厅小区房75平 次卧招女生 近留仙洞,南山南头 两房一厅小区房75平 次卧招女生 近留仙洞,03-04
https://www.douban.com/group/topic/157388870/,深圳租房,大新地铁口 大陆庄园 13平单间 2000元 女生室友 个人急转 押一付一 近腾讯深大科技园高新园,大新地铁口 大陆庄园 13平单间 2000元 女生室友 个...,2019-11-08
https://www.douban.com/group/topic/157387842/,深圳租房,大新地铁口 大陆庄园 20平超大单间 带独卫 女生室友  2600 元 个人急转 押一付一 近腾讯深大科技园高新园,大新地铁口 大陆庄园 20平超大单间 带独卫 女生室...,2019-11-08
https://www.douban.com/group/topic/157267997/,深圳租房-南山租房...,南山大新桃园三地铁 大陆庄园 15平超大单间 2100元 个人急转 押一付一 近腾讯深大科技园高新园,南山大新桃园三地铁 大陆庄园 15平超大单间 2100元...,2019-11-07
https://www.douban.com/group/topic/123791559/,初来咋到（深圳租房）,南山地铁站400米  金宝花园  单间出租  房东直租,南山地铁站400米  金宝花园  单间出租  房东直租,2018-09-08
https://www.douban.com/group/topic/143407811/,深圳二手闲置,南山常兴花园-收纳、书包、大衣、正装…欢迎自取,南山常兴花园-收纳、书包、大衣、正装…欢迎自取,2019-06-16
https://www.douban.com/group/topic/143361777/,深圳南山租房团,豪方天际新3房,豪方天际新3房,2019-06-16
https://www.douban.com/group/topic/143285530/,深圳南山租房团,南山：大新地铁站，豪华小区《阳光棕榈园》精装修主卧，独卫带浴缸，小阳台转租,南山：大新地铁站，豪华小区《阳光棕榈园》精装修...,2019-06-15
https://www.douban.com/group/topic/142088615/,深圳南山租房团,已转,已转,2019-05-31
https://www.douban.com/group/topic/149132541/,深圳南山租房,学府路上-1/11号线-双地铁仓前锦福苑单间带大阳台-租金3500,学府路上-1/11号线-双地铁仓前锦福苑单间带大阳台-...,2019-08-16
https://www.douban.com/group/topic/166577333/,深圳租房团,南山南头 两房一厅75平小区房 次卧招租女生,南山南头 两房一厅75平小区房 次卧招租女生,03-04
https://www.douban.com/group/topic/157266948/,深圳南山租房团,南山大新桃园三地铁 大陆庄园 12平超大单间 1800元 个人急转 押一付一 近腾讯深大科技园高新园,南山大新桃园三地铁 大陆庄园 12平超大单间 1800元...,2019-11-07
https://www.douban.com/group/topic/157266220/,深圳南山个人租房...,南山大新桃园三地铁 大陆庄园 20平超大单间 2300元 个人急转 押一付一 近腾讯深大科技园高新园,南山大新桃园三地铁 大陆庄园 20平超大单间 2300元...,2019-11-07
https://www.douban.com/group/topic/157026455/,深圳租房-南山租房...,个人转租-1号线大新地铁站-大陆庄园小区电梯房-家电齐全拎包入住,个人转租-1号线大新地铁站-大陆庄园小区电梯房-家...,2019-11-04
https://www.douban.com/group/topic/156786171/,深圳租房-南山租房...,可短租！可短租！可短租！南山大新地铁口大型社区合租房招租,可短租！可短租！可短租！南山大新地铁口大型社区...,2019-11-02
https://www.douban.com/group/topic/156775393/,深圳南山租房团,合租：大陆庄园2300押一付一，距罗宝线大新站601米,合租：大陆庄园2300押一付一，距罗宝线大新站601米,2019-11-02
https://www.douban.com/group/topic/141166460/,深圳租房-南山租房...,已转！,已转！,2019-05-21
https://www.douban.com/group/topic/166548886/,深圳宝安租房,到南山30分钟流塘阳光一房一厅1800,到南山30分钟流塘阳光一房一厅1800,03-03
https://www.douban.com/group/topic/166537459/,深圳租房,个人转租南山中心南油后海，京光海景花园小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心南油后海，京光海景花园小区大主...,03-03
https://www.douban.com/group/topic/166537371/,深圳租房-南山租房...,个人转租南山中心后海南油京光海景花园小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心后海南油京光海景花园小区大主卧...,03-03
https://www.douban.com/group/topic/156768717/,深圳南山个人租房...,近深大 桃园 大新大陆庄园 个人急转 押一付一,近深大 桃园 大新大陆庄园 个人急转 押一付一,2019-11-02
https://www.douban.com/group/topic/156767945/,深圳租房,南山大新桃园三地铁 大陆庄园  15平超大单间 2000元  个人急转  押一付一  近腾讯深大科技园高新园,南山大新桃园三地铁 大陆庄园  15平超大单间 2000...,2019-11-02
https://www.douban.com/group/topic/156751282/,深圳南山租房团,南山大新双地铁 精装大次卧 三户合租 小区安静 拎包入住,南山大新双地铁 精装大次卧 三户合租 小区安静 拎...,2019-11-01
https://www.douban.com/group/topic/141124165/,深圳租房,转租一室一厅一卫套间，1800一个月南山地铁站附近800米。,转租一室一厅一卫套间，1800一个月南山地铁站附近8...,2019-05-20
https://www.douban.com/group/topic/140932015/,深圳南山租房,南山双地铁口常兴花园次卧转租,南山双地铁口常兴花园次卧转租,2019-05-18
https://www.douban.com/group/topic/156666706/,深圳租房,近南山大新地铁口 大陆庄园精装大房  个人急转,近南山大新地铁口 大陆庄园精装大房  个人急转,2019-11-01
https://www.douban.com/group/topic/156512101/,区块链,那些依靠比特币获得了财富自由的人现在都怎么样了？,那些依靠比特币获得了财富自由的人现在都怎么样了？,2019-10-30
https://www.douban.com/group/topic/156406566/,深圳租房-南山租房...,大新 南山地铁站， 直达科技园超大主卧！独卫！短租三个月 2800/月,大新 南山地铁站， 直达科技园超大主卧！独卫！短...,2019-10-29
https://www.douban.com/group/topic/156331687/,深圳租房团,大新 南山地铁站，大主卧！独卫！短租三个月 2800/月,大新 南山地铁站，大主卧！独卫！短租三个月 2800/月,2019-10-28
https://www.douban.com/group/topic/140899110/,建筑旅行,七天朝圣美国西岸建筑神作|旅行招募2019年7月23-30日,七天朝圣美国西岸建筑神作|旅行招募2019年7月23-30日,2019-05-17
https://www.douban.com/group/topic/139658586/,深圳租房团,「已租，谢谢」桃园大新双地铁，南贸花园一房一厅4000元,「已租，谢谢」桃园大新双地铁，南贸花园一房一厅4...,2019-05-01
https://www.douban.com/group/topic/138926659/,深圳租房-南山租房...,南山wan,南山wan,2019-04-21
https://www.douban.com/group/topic/138926120/,深圳南山租房团,南山yizu,南山yizu,2019-04-21
https://www.douban.com/group/topic/149058953/,深圳南山租房团,距离桃园，南山地铁站750米，有电梯，三室两厅一厨两卫，115平米仅仅8000元/月,距离桃园，南山地铁站750米，有电梯，三室两厅一厨...,2019-08-16
https://www.douban.com/group/topic/149012290/,深圳南山租房团,仓前锦福苑  8000/月  三室两厅 电梯房  靠近南山地铁站  随时可看房,仓前锦福苑  8000/月  三室两厅 电梯房  靠近南山...,2019-08-15
https://www.douban.com/group/topic/156331456/,深圳租房,大新南山地铁站，公交直达科技园。大主卧！独卫！短租三个月 超划算2800一个月,大新南山地铁站，公交直达科技园。大主卧！独卫！...,2019-10-28
https://www.douban.com/group/topic/138861319/,深圳南山租房团,已转～～【常兴花园次卧招租】南山 桃园地铁站 限女生,已转～～【常兴花园次卧招租】南山 桃园地铁站 限女生,2019-04-20
https://www.douban.com/group/topic/138859969/,深圳租房-南山租房...,常兴花园次卧出租 南山地铁  桃园地铁站 学府路公交站,常兴花园次卧出租 南山地铁  桃园地铁站 学府路公交站,2019-04-20
https://www.douban.com/group/topic/138859968/,深圳租房-南山租房...,已转～～［常兴花园次卧招租］南山地铁  桃园地铁站 学府路公交站 限女生,已转～～［常兴花园次卧招租］南山地铁  桃园地铁...,2019-04-20
https://www.douban.com/group/topic/148570324/,深圳南山租房团,学府路。仓前锦福苑，120平大三房，租金8000。业主直租,学府路。仓前锦福苑，120平大三房，租金8000。业主...,2019-08-12
https://www.douban.com/group/topic/148570250/,深圳南山租房,学府路，仓前锦福苑，三房，租金8000，精装,学府路，仓前锦福苑，三房，租金8000，精装,2019-08-12
https://www.douban.com/group/topic/148419424/,乌鲁木齐豆瓣,次卧出租,次卧出租,2019-08-10
https://www.douban.com/group/topic/138695082/,深圳租房,收藏｜2019年南山租房攻略（详解版）,收藏｜2019年南山租房攻略（详解版）,2019-04-18
https://www.douban.com/group/topic/148036482/,租房在深圳,南头距离距离桃园，大新地铁站仅750米，豪华装修，三室一厅仅仅8500元/月,南头距离距离桃园，大新地铁站仅750米，豪华装修，...,2019-08-07
https://www.douban.com/group/topic/160949592/,深圳求室友（求租房）,永新汇附近，阳光科创旁南荔苑小区房出租,永新汇附近，阳光科创旁南荔苑小区房出租,2019-12-16
https://www.douban.com/group/topic/160909719/,深圳租房-南山租房...,【急】荔苑小区三房两厅 6500  90坪+    求转租呀,【急】荔苑小区三房两厅 6500  90坪+    求转租呀,2019-12-15
https://www.douban.com/group/topic/160799452/,深圳租房,1号线 科技园附近 桃园地铁口 整租单间独卫采光通风很好 租1500包费用,1号线 科技园附近 桃园地铁口 整租单间独卫采光通...,2019-12-14
https://www.douban.com/group/topic/145075662/,深圳租房-南山租房...,【整租】大新地铁站附近   华府苑小区90+平方  三室一厅整租   房东直租：5500/月,【整租】大新地铁站附近   华府苑小区90+平方  三...,2019-07-06
https://www.douban.com/group/topic/144532072/,杭州西湖区租房,近学院路地铁站。兰亭国际旁，精装修标准一室一厅，无中介费学生可月付，拎包入住。南北通透。全明户型。近枫华府第，耀江文欣苑，九莲文二新村,近学院路地铁站。兰亭国际旁，精装修标准一室一厅...,2019-06-30
https://www.douban.com/group/topic/128782742/,鸟湖山观景台,割裂之城,割裂之城,2018-11-29
https://www.douban.com/group/topic/128681710/,环海南岛骑行~,【海南骑行攻略最新版】追寻心中的那片海,【海南骑行攻略最新版】追寻心中的那片海,2018-11-28
https://www.douban.com/group/topic/128574329/,杭州租房,"西湖区 古墩路 城市心境 单间出租
西湖区 古墩路 城市心境 单间出租
","西湖区 古墩路 城市心境 单间出租
西湖区 古墩路 ...",2018-11-26
https://www.douban.com/group/topic/160749607/,深圳租房团,来福士附近9号线11号线南荔苑小区次卧招室友（个人转租限女生）,来福士附近9号线11号线南荔苑小区次卧招室友（个人...,2019-12-13
https://www.douban.com/group/topic/160687553/,深圳租房-南山租房...,南山生态软件园，后海，近来福士广场深大，科技园，高新园单间合租,南山生态软件园，后海，近来福士广场深大，科技园...,2019-12-13
https://www.douban.com/group/topic/128387118/,北社,《北社》第二十四期,《北社》第二十四期,2018-11-22
https://www.douban.com/group/topic/127862972/,杭州租房,地铁2号线，文新，丰潭地铁口，无中介，直租1360，免费看房,地铁2号线，文新，丰潭地铁口，无中介，直租1360，...,2018-11-14
https://www.douban.com/group/topic/160655963/,【南山】深圳租房合租,11线，南山站，荔苑小区精装大两房，5500，南北通透，客厅出阳台,11线，南山站，荔苑小区精装大两房，5500，南北通...,2019-12-12
https://www.douban.com/group/topic/160655626/,深圳南山80 90租房,荔苑小区精装大两房，南北通透，客厅出阳台，租金5500,荔苑小区精装大两房，南北通透，客厅出阳台，租金5500,2019-12-12
https://www.douban.com/group/topic/160618146/,深圳租房团,主卧招租 可短租,主卧招租 可短租,2019-12-12
https://www.douban.com/group/topic/144286400/,黑小伙验房互助组织,黑小伙验房业务楼盘（二）,黑小伙验房业务楼盘（二）,2019-06-27
https://www.douban.com/group/topic/144286314/,黑小伙验房互助组织,黑小伙验房业务楼盘（一）,黑小伙验房业务楼盘（一）,2019-06-27
https://www.douban.com/group/topic/127702793/,杭州租房,"西湖区 古墩路 城市心境 单间出租 拎包入住
西湖区 古墩路 城市心境 单间出租 拎包入住
","西湖区 古墩路 城市心境 单间出租 拎包入住
西湖区...",2018-11-11
https://www.douban.com/group/topic/127253966/,杭州租房,西湖区 古墩路 城市心境 单间出租 拎包入住,西湖区 古墩路 城市心境 单间出租 拎包入住,2018-11-04
https://www.douban.com/group/topic/126837821/,杭州租房,西湖区 古墩路 城市心境 单间出租 拎包入住（房东直租）,西湖区 古墩路 城市心境 单间出租 拎包入住（房东...,2018-10-28
https://www.douban.com/group/topic/160479652/,珠海租房,竹苑，摩尔广场附近转租,竹苑，摩尔广场附近转租,2019-12-11
https://www.douban.com/group/topic/160454773/,深圳租房-南山租房...,南山南荔苑小区转租招室友（限女生）,南山南荔苑小区转租招室友（限女生）,2019-12-10
https://www.douban.com/group/topic/143980816/,【南山】深圳租房合租,学府路华府苑，性价比一房一厅，楼梯房3楼，不高方便,学府路华府苑，性价比一房一厅，楼梯房3楼，不高方便,2019-06-23
https://www.douban.com/group/topic/143949957/,深圳南山80 90租房,华府苑单间，家私家电齐全，民水民电,华府苑单间，家私家电齐全，民水民电,2019-06-23
https://www.douban.com/group/topic/143770088/,深圳租房,私聊给图，房太多了懒得上图,私聊给图，房太多了懒得上图,2019-06-21
https://www.douban.com/group/topic/143734500/,深圳租房,深圳租房先到先得没办法清仓大甩卖哈批量发房,深圳租房先到先得没办法清仓大甩卖哈批量发房,2019-06-20
https://www.douban.com/group/topic/126022233/,乌托邦,6人爭萬錦第2選區 2華裔挑戰連任者何胡景,6人爭萬錦第2選區 2華裔挑戰連任者何胡景,2018-10-15
https://www.douban.com/group/topic/160402986/,深圳南山租房,直租 南山—桃园双地铁站 荔苑小区出租 电梯房 26楼 1990拎包入住 免中介费,直租 南山—桃园双地铁站 荔苑小区出租 电梯房 26...,2019-12-10
https://www.douban.com/group/topic/160350926/,深圳租房团,南荔苑单身贵族小情侣50平交通极便利,南荔苑单身贵族小情侣50平交通极便利,2019-12-09
https://www.douban.com/group/topic/122914314/,深圳租房-南山租房...,金宝花园    1450   17平 ，拎包入住就可以了，地铁口附近，交通非常方便,金宝花园    1450   17平 ，拎包入住就可以了，地...,2018-08-25
https://www.douban.com/group/topic/122411418/,深圳租房大全【好...,南山地铁站附近 金宝花园次卧带独卫 温馨装修 原先小女孩住,南山地铁站附近 金宝花园次卧带独卫 温馨装修 原先...,2018-08-17
https://www.douban.com/group/topic/143121447/,深圳租房团,【转租】南山大新华府苑3室1厅-次卧招租,【转租】南山大新华府苑3室1厅-次卧招租,2019-06-13
https://www.douban.com/group/topic/125116702/,杭州 出租 租房 中...,蚂蚁金服对面城市心境精装一室主卧带独卫飘窗2800,蚂蚁金服对面城市心境精装一室主卧带独卫飘窗2800,2018-09-30
https://www.douban.com/group/topic/166537280/,南山租房|深圳南山...,个人转租南山中心南油后海京光海景花园小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心南油后海京光海景花园小区大主卧...,03-03
https://www.douban.com/group/topic/166537085/,深圳租房,个人转租南山中心南油后海，花园式小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心南油后海，花园式小区大主卧阳台...,03-03
https://www.douban.com/group/topic/160349000/,深圳租房团,【出租.南山区.整间 】南荔苑，5500元  楼下9号线荔林站,【出租.南山区.整间 】南荔苑，5500元  楼下9号线...,2019-12-09
https://www.douban.com/group/topic/160312472/,珠海租房（推荐度...,竹苑整租转租，或是单间也可,竹苑整租转租，或是单间也可,2019-12-09
https://www.douban.com/group/topic/160263809/,珠海租房,竹苑，转租,竹苑，转租,2019-12-08
https://www.douban.com/group/topic/160240089/,深圳租房团,因谈恋爱了需要换地，转租荔苑小区中卧，1500，约12平，可3个月短租。卫生我已打扫妥当，领包入住便可。,因谈恋爱了需要换地，转租荔苑小区中卧，1500，约1...,2019-12-08
https://www.douban.com/group/topic/122095194/,深圳租房-罗湖租房...,转租单间，南山地铁站，金宝花园。价格优惠，大单间朝南，做饭可以的,转租单间，南山地铁站，金宝花园。价格优惠，大单...,2018-08-13
https://www.douban.com/group/topic/121854045/,南山科技园租房,1号线桃园地铁站附近 金宝花园 单间独卫 1380 需要的联系我,1号线桃园地铁站附近 金宝花园 单间独卫 1380 需要...,2018-08-09
https://www.douban.com/group/topic/121645303/,租客帮深圳租房（...,个人转租，金宝花园，南山地铁站，大单间，8.10号可以入住，可以做饭独卫有洗衣机，需要联系,个人转租，金宝花园，南山地铁站，大单间，8.10号...,2018-08-06
https://www.douban.com/group/topic/142270845/,深圳南山租房,（个人转租）南山区学府路大新站，南山站双地铁口华府苑小区，每月5000,（个人转租）南山区学府路大新站，南山站双地铁口...,2019-06-03
https://www.douban.com/group/topic/142189891/,杭州 出租 租房 中...,德胜和平广场打铁关地铁口附近，德欣城市嘉园单间出租只要1300,德胜和平广场打铁关地铁口附近，德欣城市嘉园单间...,2019-06-02
https://www.douban.com/group/topic/141693007/,深圳南山租房,房东直租，紧邻大新地铁站，南山地铁站，环境雅静，华府苑优质小区,房东直租，紧邻大新地铁站，南山地铁站，环境雅静...,2019-05-26
https://www.douban.com/group/topic/166536582/,【南山】深圳租房合租,个人转租南山中心南油后海花园小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心南油后海花园小区大主卧阳台独卫...,03-03
https://www.douban.com/group/topic/160132084/,深圳南山租房团,近南山地铁站，近桃园地铁，荔苑小区小姐姐，急转租回家过年,近南山地铁站，近桃园地铁，荔苑小区小姐姐，急转...,2019-12-07
https://www.douban.com/group/topic/160102432/,深圳租房团,南山荔苑小区南区主卧招租（合租）,南山荔苑小区南区主卧招租（合租）,2019-12-06
https://www.douban.com/group/topic/160102027/,初来咋到（深圳租房）,南荔苑小区招室友1395（限女生）,南荔苑小区招室友1395（限女生）,2019-12-06
https://www.douban.com/group/topic/160101701/,深圳租房,11号线，南山区合租急招小仙女室友,11号线，南山区合租急招小仙女室友,2019-12-06
https://www.douban.com/group/topic/160070522/,深圳白领租房（中...,荔苑小区全新装修，价格便宜，交通方便，周围好吃的贼多。需要加我微信15577159623,荔苑小区全新装修，价格便宜，交通方便，周围好吃...,2019-12-06
https://www.douban.com/group/topic/121403260/,深圳南山租房团,个人转租，南山&桃园地铁口 金宝花园 大单间 独卫 采光好 2000 可简单做饭 可住两人,个人转租，南山&桃园地铁口 金宝花园 大单间 独卫 ...,2018-08-02
https://www.douban.com/group/topic/121390702/,深圳租房-南山租房...,个人转租 南山&桃园地铁口  金宝花园  大单间带独卫采光好  2000,个人转租 南山&桃园地铁口  金宝花园  大单间带独...,2018-08-02
https://www.douban.com/group/topic/121166937/,深圳南山80 90租房,近桃园地铁站   金宝花园,近桃园地铁站   金宝花园,2018-07-29
https://www.douban.com/group/topic/121166198/,深圳市南山区租房找房,金宝花园   30平大单间   近桃园地铁站,金宝花园   30平大单间   近桃园地铁站,2018-07-29
https://www.douban.com/group/topic/121106110/,深圳南山租房团,南山地铁站，金宝花园小区，大单间独立洗手间厨房大阳台，3楼，个人直租，楼层低环境好，近地铁,南山地铁站，金宝花园小区，大单间独立洗手间厨房...,2018-07-28
https://www.douban.com/group/topic/141611632/,西二旗上地房东租房,【求租】 西二旗/龙泽附近主卧独卫阳台,【求租】 西二旗/龙泽附近主卧独卫阳台,2019-05-25
https://www.douban.com/group/topic/166534152/,深圳租房-南山租房...,个人转租南山中心南油后海小区大主卧阳台独卫，近软件产业基地、双地铁9号２号线、后海卓越中心，东滨路服装城！电梯全齐！图片真实。,个人转租南山中心南油后海小区大主卧阳台独卫，近...,03-03
https://www.douban.com/group/topic/166532731/,深圳租房-南山租房...,南山南头 两房一厅小区房 次卧招女生 近留仙洞,南山南头 两房一厅小区房 次卧招女生 近留仙洞,03-03
https://www.douban.com/group/topic/140954244/,"深圳南山西丽,科技...",看中两天能定佣金马上5折，科技园TCL，西丽留仙洞茶光地铁口，这里是所有房源集中地，不用自己到处盲找，避免所有黑心房东，让你清清楚楚有保障,看中两天能定佣金马上5折，科技园TCL，西丽留仙洞...,2019-05-18
https://www.douban.com/group/topic/124395696/,武汉大学中国乡村...,贫困地区女性婚姻的减贫效应,贫困地区女性婚姻的减贫效应,2018-09-17
https://www.douban.com/group/topic/124365037/,可愛的python,中国大学有趣的别称,中国大学有趣的别称,2018-09-17
https://www.douban.com/group/topic/166528125/,深圳南山租房,【南山区中心】近后海/科技园，转租无中介，5500/月,【南山区中心】近后海/科技园，转租无中介，5500/月,03-03
https://www.douban.com/group/topic/166527742/,深圳南山个人租房...,【南山区中心】两室一厅一厨一卫，转租无中介，5500/月,【南山区中心】两室一厅一厨一卫，转租无中介，550...,03-03
https://www.douban.com/group/topic/166516859/,深圳租房,南山高级公寓6200❤️9号线地铁口❤️阳光科创loft复式两房,南山高级公寓6200❤️9号线地铁口❤️阳光...,03-03
https://www.douban.com/group/topic/160051843/,深圳租房-南山租房...,(帮转)南山地铁口 荔苑小区 豪华装修  正向朝南 南北通透 带网络电视2430 特惠 可短租 押一付一,(帮转)南山地铁口 荔苑小区 豪华装修  正向朝南 南...,2019-12-06
https://www.douban.com/group/topic/120725808/,深圳南山租房团,金宝花园，单间独卫带阳台招租。,金宝花园，单间独卫带阳台招租。,2018-07-21
https://www.douban.com/group/topic/139600437/,成都租房,地铁线主卧单间房源：,地铁线主卧单间房源：,2019-04-30
https://www.douban.com/group/topic/139578781/,合肥租房,#合肥租房专贴#,#合肥租房专贴#,2019-04-30
https://www.douban.com/group/topic/139317017/,在合肥,合肥租房,合肥租房,2019-04-26
